id,zipcode,score
24878,15671,0
24879,95333,1
24880,54941,3
24881,84101,45
24882,81040,0
24884,53951,1
24885,24054,2
24886,49256,2
24887,33194,4
24888,63866,1
24889,22041,24
24890,42324,0
24891,48640,47
24893,75217,21
24894,59414,2
24895,14210,12
24896,99201,55
24898,30223,23
24899,2341,6
24900,44254,3
24901,98006,37
24902,80705,0
24903,73546,1
24904,29680,13
24906,18643,8
24907,55741,1
24908,95120,19
24909,75402,16
24910,13782,1
24911,54484,3
24912,58601,37
24913,49656,1
24914,45123,4
24919,16362,0
24920,99040,0
24923,45693,6
24924,1501,21
24925,58380,0
24926,39204,14
24927,18109,26
24928,25239,0
24929,72376,0
24930,24374,0
24931,65653,4
24932,6416,14
24934,33897,8
24935,37719,0
24936,32568,1
24937,54512,2
24939,53913,22
24942,19015,8
24943,46216,5
24944,80019,1
24945,76127,1
24946,26763,1
24948,58067,0
24949,5653,0
24950,79902,39
24951,76567,7
24953,68742,0
24954,63538,0
24955,48750,7
24956,1355,1
24957,68948,0
24958,59106,14
24960,93730,5
24962,8755,30
24967,40348,0
24968,61735,0
24969,45714,7
24971,59416,0
24973,50538,0
24974,66724,0
24975,20645,0
24976,84015,27
24977,33324,70
24978,47390,4
24979,49886,0
24980,60604,38
24981,54830,2
24983,64454,1
24984,54303,30
24986,4040,2
24987,71280,2
24989,78340,0
24990,25314,7
24991,95388,2
24992,29905,1
24993,55316,15
24994,28411,21
24995,90804,25
24997,15332,5
24998,91803,28
24999,63367,16
25000,77979,12
25001,67230,5
25002,44146,35
25003,49346,2
25004,77568,8
25006,75020,18
25007,68436,1
25008,14744,1
25009,28766,1
25010,86506,0
25011,77389,16
25013,79545,1
25014,34689,31
25016,53003,0
25018,28386,1
25019,44633,2
25020,98045,15
25021,6018,5
25022,47336,2
25023,76554,1
25024,99590,0
25025,93675,1
25026,76114,12
25027,44276,1
25028,99033,1
25029,82649,1
25030,44103,18
25031,92648,59
25032,18702,41
25033,58845,0
25034,76687,0
25036,95228,2
25038,71860,2
25039,13326,8
25040,44662,4
25041,46819,3
25042,33025,31
25044,68730,2
25045,96726,0
25046,79329,2
25047,4222,2
25048,23663,5
25049,27379,3
25050,34736,12
25051,14843,11
25052,38076,0
25053,70810,38
25054,43004,8
25055,19951,2
25056,68731,2
25057,81132,2
25058,54612,4
25059,13164,1
25060,43778,0
25061,17202,15
25062,27804,40
25063,49008,15
25066,16503,8
25067,81620,27
25068,49078,5
25069,97355,18
25070,57359,1
25071,19607,20
25072,49781,5
25075,4268,6
25076,50320,10
25077,27540,23
25079,24089,1
25080,30730,0
25081,11501,44
25082,18355,1
25083,95441,3
25085,63052,12
25086,72104,14
25087,81427,3
25088,77368,0
25090,54235,23
25092,51549,0
25094,31055,4
25095,29303,28
25096,4106,42
25097,68516,47
25098,47532,5
25099,28356,1
25100,49945,1
25102,41301,2
25104,39423,1
25105,74855,2
25106,41083,0
25107,63940,1
25108,61231,5
25110,52646,0
25111,36579,0
25112,1880,32
25113,84638,0
25114,86545,0
25115,31790,1
25118,1094,0
25121,60714,46
25122,18351,0
25123,24925,1
25124,54945,3
25125,57269,0
25126,82943,0
25127,97470,37
25129,28421,0
25130,63825,2
25131,48073,26
25132,77350,0
25133,21071,1
25134,90247,29
25135,15678,0
25136,93242,1
25137,65326,0
25138,65010,4
25139,83637,0
25140,37042,21
25141,99116,1
25142,42134,13
25143,20653,14
25144,80218,27
25145,74120,16
25147,75025,26
25149,41250,0
25150,41858,7
25153,18830,0
25154,86329,1
25155,52236,0
25156,25193,0
25158,62425,0
25159,97205,42
25160,56173,0
25161,18403,6
25162,44124,45
25163,52172,8
25164,17847,9
25166,38620,0
25168,35055,31
25170,71469,1
25172,56220,4
25173,39842,5
25174,41094,11
25176,24343,7
25177,18655,2
25178,49679,1
25179,67030,2
25181,2664,12
25182,99604,0
25183,75571,1
25184,97449,1
25186,52317,13
25187,78702,37
25188,61476,0
25189,30454,0
25191,58731,0
25192,97856,0
25193,92707,34
25194,54623,1
25195,75081,61
25196,55026,0
25197,1081,0
25198,21645,1
25199,38754,1
25200,59263,2
25201,49203,21
25203,83114,0
25204,14825,0
25205,73439,3
25206,45871,1
25207,29812,8
25208,44062,11
25209,11701,27
25210,73528,0
25211,18076,2
25212,65637,0
25213,99777,0
25214,38948,1
25215,60194,20
25216,44049,0
25217,28447,0
25218,27942,0
25219,19973,22
25220,17086,2
25221,50447,1
25222,12960,0
25226,3836,1
25227,14853,1
25228,83250,0
25229,48005,4
25230,6480,8
25231,76629,1
25232,95116,23
25233,2554,33
25234,70661,0
25235,78385,1
25236,2780,38
25237,25511,0
25238,58563,2
25239,32421,1
25241,48206,3
25242,59823,2
25243,58652,1
25245,49870,3
25247,74930,0
25248,80020,51
25250,28134,23
25251,92603,15
25252,51640,1
25254,10463,39
25256,62432,0
25258,70354,3
25259,6437,23
25260,13685,1
25261,58441,0
25262,44108,6
25263,2476,15
25264,92378,1
25265,98346,10
25266,18831,0
25267,90063,12
25268,70555,5
25269,32420,1
25270,46382,1
25271,12996,2
25272,64490,1
25273,76570,1
25274,1243,0
25275,51548,0
25276,97390,0
25277,12845,13
25278,65449,0
25279,88043,0
25280,58545,4
25281,7755,9
25282,17976,3
25283,29330,4
25284,64667,0
25286,13493,1
25287,44707,9
25288,75034,94
25289,13621,0
25290,67646,1
25291,42516,0
25292,4652,1
25293,14414,6
25294,92127,40
25297,45898,0
25298,89820,3
25299,59913,1
25300,56230,1
25301,75601,31
25302,93060,17
25304,45102,12
25305,31624,0
25306,66756,0
25307,53214,34
25308,30683,3
25309,75142,11
25310,60109,1
25312,5404,6
25313,72682,0
25315,72373,1
25316,15660,0
25317,27970,1
25318,59841,1
25319,15074,6
25320,15540,0
25321,84020,60
25322,55901,46
25325,62643,0
25326,7088,3
25327,49853,1
25328,83287,0
25329,41528,0
25330,74572,0
25331,49675,1
25332,16262,2
25333,36726,4
25334,37819,0
25335,43758,1
25336,68348,0
25337,35760,2
25339,44217,2
25340,60625,44
25341,29073,21
25342,48063,2
25343,24077,1
25345,60912,0
25346,26764,2
25347,23936,5
25348,1860,3
25350,3086,3
25352,92844,19
25353,24712,1
25354,59931,0
25355,7086,7
25356,31606,1
25357,33176,70
25358,96859,0
25359,45410,6
25360,96748,3
25361,28073,2
25363,47404,34
25365,82054,1
25366,16412,8
25367,68036,0
25368,77577,0
25369,93652,0
25370,16803,19
25371,39773,12
25372,17582,1
25373,48059,14
25374,96027,1
25375,13678,0
25377,29306,18
25380,37034,3
25381,3070,4
25383,62439,6
25384,56183,1
25386,49451,3
25387,79343,1
25388,34661,0
25389,68967,1
25390,48505,6
25391,60041,6
25392,67149,1
25393,31637,1
25395,31643,5
25396,29449,4
25397,71970,0
25399,19129,7
25400,56121,0
25401,56113,0
25402,65082,0
25403,50472,2
25404,78959,1
25405,7304,19
25406,61368,1
25407,68349,1
25408,48327,16
25409,35552,1
25410,76271,1
25411,72904,7
25412,54810,2
25413,57522,0
25414,68345,0
25415,53114,2
25416,31567,0
25417,18661,3
25419,78102,15
25420,71424,0
25422,57038,1
25423,56156,7
25424,26031,2
25425,72769,0
25426,95327,3
25427,36467,7
25428,15946,3
25429,68852,0
25430,54138,2
25431,13081,1
25433,95219,17
25435,39836,0
25436,44689,1
25437,33782,13
25439,95553,0
25441,94304,16
25442,70710,2
25443,77087,25
25444,12920,1
25445,49713,1
25446,61104,18
25447,46104,0
25448,69217,1
25449,47424,6
25450,57255,0
25451,37356,3
25452,49043,1
25453,24092,2
25454,68030,1
25455,30307,27
25456,15622,1
25457,51551,1
25461,15055,2
25462,70373,4
25463,2777,16
25464,35611,25
25465,53089,13
25466,37398,12
25467,43931,0
25470,72384,0
25471,79379,0
25472,52049,2
25473,29910,46
25474,89004,0
25476,74637,1
25477,1264,0
25479,59088,1
25480,23882,2
25481,84533,1
25483,21814,0
25484,54960,1
25486,14873,1
25487,50069,1
25489,42102,4
25490,45417,12
25491,77511,26
25492,78611,11
25493,41171,2
25494,35054,2
25495,80446,8
25497,49938,8
25500,1519,4
25501,25271,8
25502,28520,0
25503,71247,1
25504,57237,1
25505,48727,0
25506,57028,4
25507,26288,2
25508,45251,15
25509,10510,15
25510,3046,1
25511,25444,0
25512,2767,19
25513,60646,32
25514,12208,13
25515,14218,12
25516,35967,14
25517,48910,20
25518,16351,1
25519,28689,1
25520,43840,0
25521,6751,3
25522,74115,19
25523,83328,4
25524,54401,35
25525,45209,16
25526,71660,0
25527,28390,11
25528,38224,0
25529,13439,2
25530,57544,0
25531,77074,49
25532,56090,0
25533,19611,10
25534,93960,6
25536,7032,31
25537,47227,0
25538,64131,23
25539,55702,0
25540,6807,8
25541,59326,0
25542,93535,16
25543,47987,2
25544,62553,0
25546,91605,45
25548,58265,1
25551,66773,0
25552,28464,1
25553,78548,0
25554,24350,0
25556,73933,2
25557,6354,2
25558,68111,5
25559,16833,3
25560,81001,11
25561,6405,36
25562,61535,1
25564,55311,24
25565,14085,2
25566,73089,8
25567,78567,1
25568,56437,1
25570,62940,0
25571,79366,1
25572,47725,12
25573,55302,7
25574,62810,0
25575,49947,1
25576,19551,4
25577,83406,14
25578,33859,6
25579,85343,0
25580,39120,27
25581,24124,2
25582,36832,10
25583,92056,37
25584,56110,2
25585,71933,0
25586,77327,13
25588,87578,0
25589,18211,1
25590,48098,24
25592,58531,0
25594,90274,33
25595,75211,20
25596,71665,2
25597,58416,1
25599,23226,30
25600,44084,2
25601,78938,0
25603,76266,8
25604,65566,1
25605,72120,18
25607,7090,32
25608,77363,2
25609,49047,9
25610,28511,0
25611,62241,0
25613,39745,0
25615,92587,9
25616,37756,2
25617,44305,11
25618,54304,42
25622,34981,5
25623,18447,9
25624,3440,2
25626,43319,2
25627,41035,6
25628,74764,2
25629,36201,20
25630,35469,0
25631,51358,1
25633,21056,0
25634,36088,0
25635,34210,14
25636,26184,1
25637,12815,1
25638,40310,1
25639,39059,6
25640,11557,17
25641,71435,1
25642,31309,0
25645,4776,1
25647,93441,3
25649,96155,0
25650,48822,2
25652,22476,0
25653,6365,3
25654,91978,6
25656,65775,27
25657,45255,19
25658,76660,0
25660,78613,64
25661,60174,52
25662,85087,4
25663,19038,27
25664,50022,12
25665,50597,2
25666,53093,1
25667,15650,28
25668,14769,0
25670,18452,4
25671,44842,5
25672,45768,1
25673,11415,17
25674,17311,1
25676,27229,2
25677,2370,17
25678,7728,66
25679,61442,0
25681,63736,2
25682,46788,2
25684,78724,7
25686,33570,13
25687,17210,0
25688,36481,0
25689,43157,0
25690,40363,0
25691,98121,44
25692,78633,9
25693,40759,0
25696,89010,0
25698,89425,0
25699,44032,1
25700,2790,14
25701,85544,2
25702,25306,2
25704,52553,1
25705,13739,0
25706,20842,2
25707,65066,6
25708,2052,11
25709,38843,9
25710,25036,0
25711,15376,0
25712,5673,8
25713,92139,4
25715,46807,6
25716,58725,0
25717,3582,1
25718,78751,17
25719,54627,1
25720,28021,7
25721,74754,0
25722,61379,1
25723,5676,7
25724,7850,4
25725,21045,49
25728,80443,15
25729,55117,26
25730,70039,3
25731,26501,17
25732,13163,1
25734,24301,8
25735,98056,21
25736,59029,0
25737,68462,5
25738,87041,0
25740,95966,12
25741,97358,2
25742,62378,0
25743,58623,5
25744,26627,0
25745,14882,3
25746,12861,0
25749,80026,34
25751,19966,16
25752,98387,15
25753,75501,26
25755,94704,34
25756,18255,2
25757,12062,1
25758,38702,1
25759,71270,31
25760,91320,43
25761,46342,18
25762,31772,0
25763,12801,20
25764,5772,1
25766,45716,0
25767,67525,2
25768,48763,4
25769,33606,48
25770,67801,25
25771,31091,2
25773,98251,2
25774,69033,4
25775,91502,43
25776,93221,9
25778,44841,0
25779,56208,2
25780,17832,0
25781,61054,2
25782,60015,52
25783,36303,42
25785,2139,40
25786,24202,10
25787,26323,1
25789,47138,1
25790,46616,2
25791,21794,2
25793,49107,5
25794,66801,27
25795,42451,0
25798,8402,6
25800,6482,5
25801,30067,53
25802,83454,0
25804,28270,24
25805,37367,4
25806,99341,0
25807,87002,10
25808,6370,2
25809,99016,6
25810,85553,0
25811,4051,1
25813,79853,0
25815,6098,9
25816,11722,18
25817,31042,1
25818,22840,2
25820,2818,25
25821,91724,18
25824,98005,61
25825,18328,4
25826,95722,3
25827,44101,1
25828,56672,2
25829,75052,33
25830,55723,3
25831,98038,23
25832,33478,17
25833,89147,33
25834,80227,27
25835,20184,1
25836,17252,2
25837,16744,0
25838,80215,29
25839,24483,0
25840,78872,0
25841,79838,2
25842,26636,0
25843,49721,14
25844,49950,1
25845,1524,4
25846,50424,2
25847,1002,20
25848,43804,3
25849,43811,0
25850,12565,1
25851,74966,2
25852,3467,1
25855,16050,1
25856,33137,43
25857,15656,7
25859,8327,0
25860,7604,14
25862,95382,18
25863,85303,8
25866,39047,19
25867,31071,0
25868,13664,0
25869,17758,1
25870,31098,3
25871,49349,3
25874,6412,4
25876,33707,25
25877,59831,0
25878,34785,11
25879,33567,6
25881,77964,8
25882,79013,1
25883,12515,1
25884,70548,5
25885,97141,13
25887,61931,0
25888,83228,0
25889,54867,1
25890,12837,0
25893,95249,4
25894,41563,0
25895,70650,0
25897,57424,0
25898,98926,28
25899,38801,38
25900,47396,4
25901,32818,19
25902,66080,1
25905,44092,15
25907,46234,11
25908,44838,0
25909,67445,0
25910,99032,0
25912,27519,26
25914,92129,25
25915,35620,2
25916,38860,3
25918,52556,22
25919,7624,15
25921,85040,49
25922,71447,0
25923,12870,2
25924,13777,0
25927,53706,1
25928,37694,1
25931,87321,1
25932,53532,11
25934,42635,1
25936,60624,13
25937,2481,26
25938,61430,0
25939,72527,0
25940,36091,1
25941,57025,3
25942,56082,9
25943,21673,2
25944,10560,5
25947,77460,0
25950,46122,12
25951,92268,0
25952,62704,49
25954,47513,1
25955,70123,47
25956,48309,30
25957,78132,18
25958,56585,1
25959,12547,2
25960,10312,33
25961,72633,0
25962,85050,26
25963,97347,1
25964,41754,0
25965,27817,3
25966,67355,0
25969,74134,9
25970,30740,2
25971,58492,1
25972,15736,1
25974,25061,0
25975,7204,10
25976,65559,7
25978,50515,0
25979,84779,1
25980,35080,8
25981,21217,13
25983,22850,0
25984,64050,16
25987,78717,17
25988,5762,1
25992,72544,0
25994,77615,1
25995,33138,36
25996,29212,30
25997,20176,48
25998,55408,37
25999,12970,1
26000,56751,6
26001,39330,1
26003,68460,1
26004,62892,0
26005,69130,6
26007,30102,16
26009,15035,2
26010,40701,24
26012,23432,1
26013,37079,0
26014,26408,1
26017,74066,20
26018,98332,14
26020,32503,30
26021,2830,4
26022,87417,3
26023,26041,10
26025,53209,29
26026,15547,1
26027,48219,15
26029,31826,1
26030,39363,0
26031,59087,0
26032,66542,1
26033,73552,0
26034,94705,19
26036,94546,29
26037,61740,1
26038,59868,3
26039,12601,50
26041,54947,1
26042,17728,3
26043,46219,36
26044,74045,0
26046,71049,2
26047,29712,1
26048,13646,2
26049,48306,12
26052,57314,0
26053,87549,0
26054,16926,1
26055,3461,4
26056,50263,13
26058,11559,16
26059,40155,1
26060,60924,2
26061,33514,1
26062,29686,0
26063,64127,14
26065,16729,0
26066,36480,0
26067,18615,1
26068,41267,1
26069,76238,0
26071,6414,0
26072,26743,1
26073,17019,12
26074,24822,0
26075,60655,11
26077,92054,45
26078,77477,50
26080,71219,0
26082,33413,12
26083,86429,4
26084,16745,0
26087,66865,1
26088,47855,0
26089,20779,1
26090,13324,1
26091,19006,38
26092,23062,2
26093,61018,1
26094,3570,7
26095,66762,24
26096,1012,0
26097,27278,21
26098,62570,0
26099,86442,19
26100,31029,11
26101,55945,1
26102,61072,5
26103,48754,0
26105,13421,12
26106,77335,1
26107,75075,52
26111,80422,2
26112,32079,0
26113,67042,16
26114,26431,4
26115,36921,1
26116,67543,2
26118,56449,1
26119,79911,1
26120,4947,3
26121,53501,0
26122,56732,1
26123,28741,10
26126,7621,19
26129,40358,0
26130,8741,2
26132,59086,1
26133,35750,5
26134,19036,6
26135,23887,0
26136,6478,10
26137,71457,24
26138,17318,1
26139,24586,2
26140,54664,1
26142,44052,11
26143,51049,0
26144,72717,0
26145,22844,4
26146,85536,0
26147,79739,1
26148,29644,11
26149,45814,1
26150,10458,40
26151,43754,1
26152,97213,33
26153,42724,2
26154,99166,3
26155,97480,0
26156,62832,8
26157,48335,25
26158,53179,2
26159,94538,98
26160,83539,2
26161,18067,10
26162,21122,38
26164,93258,0
26165,76131,11
26166,44012,16
26167,10501,1
26168,63351,1
26169,99561,0
26170,29323,6
26171,97215,17
26172,58495,2
26173,21040,11
26174,61517,2
26175,32204,27
26176,91766,31
26177,39301,39
26178,35975,0
26179,35904,6
26180,20837,4
26181,53021,3
26182,34654,15
26183,28467,6
26185,1270,0
26186,43516,2
26187,62351,1
26189,56387,15
26190,30415,3
26191,93224,1
26192,16827,3
26193,50106,1
26194,73734,1
26195,74964,1
26197,26343,0
26198,75853,0
26199,70801,8
26200,15063,8
26201,36555,1
26203,37891,1
26204,7851,1
26205,61012,1
26206,94134,13
26207,62061,1
26209,56343,1
26211,18950,1
26213,54013,2
26214,27025,8
26215,67109,0
26216,13066,14
26217,29527,8
26218,77474,10
26219,70128,5
26220,44699,0
26221,56516,0
26223,7501,16
26226,62848,0
26227,44430,1
26228,14604,14
26229,62021,0
26230,57257,0
26231,25922,0
26234,13491,1
26236,61317,0
26238,55765,1
26239,67410,10
26240,67578,1
26241,25275,0
26242,27263,26
26244,30068,38
26245,4479,1
26246,99206,39
26247,90501,62
26248,10010,109
26250,33603,17
26251,15060,0
26252,37931,12
26253,38135,5
26254,51533,1
26255,6109,21
26256,55055,4
26257,49680,1
26258,21856,1
26259,35211,14
26261,95970,0
26262,56160,0
26263,63841,15
26264,12978,0
26265,55717,0
26266,59750,0
26267,81435,18
26268,4627,2
26269,22542,1
26270,12952,0
26272,73646,0
26273,49064,1
26274,2538,4
26275,18302,5
26276,54481,31
26277,14559,12
26278,29078,10
26279,60409,18
26280,46545,39
26281,36869,5
26282,41731,0
26283,24934,0
26284,58046,1
26285,99508,29
26286,68323,0
26287,18461,0
26288,53027,18
26289,37311,27
26290,46068,1
26291,60611,106
26292,84756,0
26294,7825,7
26295,5819,13
26297,75494,8
26298,14068,8
26299,37922,44
26301,43950,19
26302,84763,0
26303,27356,2
26304,45614,2
26305,31028,4
26307,55787,0
26308,79904,10
26310,2726,10
26311,24122,1
26312,24084,8
26313,66939,1
26314,98321,9
26315,15469,1
26316,71770,1
26317,68810,1
26318,47715,50
26319,26035,1
26321,78406,2
26322,53563,8
26323,5341,0
26324,64448,1
26325,89832,0
26326,25313,10
26327,11232,47
26328,27107,20
26329,26250,3
26331,79241,1
26332,30666,4
26333,66543,0
26334,15665,1
26335,88325,1
26337,47598,1
26338,41559,0
26339,92201,35
26340,11385,72
26341,10033,35
26342,51234,1
26343,58762,0
26344,92078,41
26345,35555,8
26346,34952,34
26348,40222,41
26350,66732,0
26351,72472,5
26352,68016,0
26353,19151,11
26355,39401,39
26356,25208,0
26357,47124,2
26358,47177,0
26359,32580,4
26360,46565,10
26361,63089,3
26362,10474,24
26363,56350,0
26364,42440,0
26365,4630,1
26366,80481,1
26369,22835,10
26370,57017,1
26371,59347,0
26372,43010,0
26373,78942,11
26374,3221,2
26375,71462,1
26376,17840,0
26377,76449,3
26379,92373,44
26380,70346,7
26381,23120,4
26382,47959,2
26383,24460,1
26384,30008,9
26385,76020,16
26386,12831,9
26387,19380,54
26388,28031,39
26389,14006,5
26390,38230,2
26391,44621,2
26392,95128,43
26393,60961,0
26394,42544,2
26395,39211,23
26396,24551,22
26397,39762,1
26398,92374,30
26399,50619,1
26400,75932,1
26402,66539,1
26403,80758,6
26405,64119,18
26407,38451,1
26408,14767,1
26409,14624,40
26411,75603,7
26412,14301,10
26414,72076,19
26415,49092,1
26416,49042,2
26417,42350,0
26419,85929,8
26420,7058,12
26421,23701,16
26423,75840,7
26424,28454,1
26425,12068,2
26427,85251,83
26429,4275,0
26430,77904,28
26431,60520,2
26432,31079,1
26433,3607,0
26434,98087,20
26435,70506,47
26436,3773,8
26439,53007,6
26440,30126,22
26441,15088,1
26442,36768,0
26443,67483,0
26444,10452,28
26445,49639,1
26446,17601,73
26447,26384,0
26448,80498,16
26449,48186,12
26450,21009,14
26451,63389,3
26452,88353,0
26453,3583,1
26454,82331,4
26455,4441,3
26456,20609,0
26457,6901,39
26458,61536,2
26459,19124,31
26460,73007,2
26461,3844,3
26462,3826,2
26463,81137,3
26465,94502,10
26466,4556,2
26467,84032,25
26468,30038,16
26471,64457,0
26472,74868,10
26473,92231,22
26474,55444,5
26476,47634,1
26478,29630,5
26479,8553,1
26480,85920,1
26481,65612,1
26483,67204,10
26484,30470,0
26485,40379,1
26486,92653,67
26487,10512,22
26489,29718,1
26490,48193,8
26491,97401,88
26492,30161,33
26493,37342,1
26495,25181,0
26496,28088,2
26499,46798,1
26500,43413,1
26502,11787,52
26504,82420,1
26505,75416,1
26506,28112,18
26507,71106,36
26509,28725,1
26510,27917,1
26511,30206,1
26512,92604,31
26513,21676,0
26514,77054,29
26515,39641,1
26516,64494,0
26517,61065,3
26518,19703,9
26519,72469,0
26520,95830,0
26522,2111,36
26523,37803,8
26524,42411,1
26525,24413,0
26526,5767,1
26527,83872,0
26529,88001,33
26530,78107,0
26531,16630,4
26532,17316,5
26533,6070,15
26534,29681,32
26535,51556,0
26536,17324,2
26537,98848,10
26538,29580,0
26539,40057,1
26540,60514,9
26541,83617,12
26542,27704,24
26543,7882,11
26544,14517,2
26545,13219,12
26546,66042,0
26547,52316,1
26548,72370,6
26549,90403,51
26550,6114,19
26552,75780,0
26554,54548,13
26555,32082,40
26556,78595,1
26559,75230,48
26560,18334,1
26561,73447,0
26562,49113,1
26563,55386,6
26564,43533,1
26565,7003,35
26566,2835,5
26567,4435,0
26568,78255,7
26570,76273,6
26571,76108,17
26572,42079,1
26573,64504,6
26574,10165,11
26575,17765,0
26576,57220,1
26577,54313,26
26578,63373,0
26580,62809,0
26581,84534,0
26582,57703,14
26584,26815,0
26585,34236,54
26586,4345,7
26587,24228,4
26589,97844,1
26590,23962,0
26591,48618,2
26592,2889,14
26593,14743,1
26594,99694,0
26595,1008,1
26596,23457,3
26597,63621,1
26598,93721,23
26600,2639,4
26601,62661,1
26602,7826,5
26603,17309,1
26606,33426,44
26607,15940,2
26609,57315,1
26610,77067,13
26612,88011,25
26613,75968,1
26614,98831,4
26615,19803,43
26616,64861,1
26618,41839,0
26619,85053,17
26620,10914,1
26622,83811,2
26623,76258,6
26624,44107,35
26625,92691,63
26627,75493,0
